Date and time,Mode,Distance,Duration,Price
2022-01-10 15:18,Metro,7.0,0.1,5.0
2022-03-29 09:04,Metro,12.3,0.19,7.0
2022-11-03 17:31,Metro,4.3,0.07,4.0
2022-04-01 18:15,Metro,7.1,0.14,5.0
2022-03-19 21:00,Metro,6.9,0.1,5.0
2022-08-04 17:15,Metro,8.7,0.13,7.0
2022-04-22 20:30,Metro,9.5,0.15,7.0
2022-06-20 15:12,Metro,9.6,0.12,7.0
2022-05-13 10:55,Metro,4.5,0.07,4.0
2022-04-11 22:51,Metro,17.0,0.22,7.0
2022-04-09 11:55,Metro,4.0,0.05,4.0
2022-08-22 22:17,Metro,2.7,0.04,3.0
2022-08-10 19:23,Metro,12.8,0.2,7.0
2022-09-11 12:28,Metro,7.6,0.12,5.0
2022-05-04 19:12,Metro,4.1,0.05,4.0
2022-09-01 17:44,Metro,7.9,0.15,5.0
2022-03-15 09:03,Metro,15.9,0.18,7.0
2022-11-17 11:47,Metro,2.0,0.03,3.0
2022-01-23 18:33,Metro,1.5,0.03,3.0
2022-01-28 18:30,Metro,17.6,0.27,7.0
2022-09-23 18:52,Metro,13.7,0.15,7.0
2022-06-03 21:59,Metro,2.7,0.03,3.0
2022-02-22 21:19,Metro,6.2,0.12,5.0
2022-10-14 18:58,Metro,3.9,0.07,4.0
2022-07-26 09:49,Metro,16.7,0.29,7.0
2022-05-12 06:53,Metro,12.1,0.18,7.0
2022-03-08 21:24,Metro,2.6,0.04,3.0
2022-05-04 11:04,Metro,10.1,0.13,7.0
2022-12-16 19:05,Metro,12.0,0.18,7.0
2022-08-20 21:59,Metro,16.4,0.28,7.0
2022-10-26 09:04,Metro,12.5,0.15,7.0
2022-03-18 14:27,Metro,10.3,0.13,7.0
2022-12-13 09:06,Metro,13.2,0.17,7.0
2022-01-08 22:36,Metro,4.4,0.07,4.0
2022-12-29 07:46,Metro,18.9,0.29,7.0
2022-02-19 15:53,Metro,4.3,0.07,4.0
2022-06-16 08:44,Metro,6.1,0.07,5.0
2022-05-30 19:36,Metro,11.4,0.14,7.0
2022-02-24 18:40,Metro,5.7,0.09,4.0
2022-09-10 17:02,Metro,19.2,0.23,7.0
2022-03-10 11:55,Metro,5.2,0.07,4.0
2022-08-16 07:21,Metro,8.6,0.22,5.0
2022-11-12 15:40,Metro,9.2,0.15,7.0
2022-10-29 11:21,Metro,7.5,0.1,5.0
2022-05-28 21:07,Metro,10.9,0.19,7.0
2022-06-16 15:26,Metro,3.1,0.05,4.0
2022-01-07 18:11,Metro,11.7,0.19,7.0
2022-08-30 06:42,Metro,17.7,0.29,7.0
2022-07-15 16:11,Metro,12.8,0.27,7.0
2022-01-31 18:26,Metro,12.9,0.19,7.0
2022-05-17 18:01,Metro,9.5,0.25,7.0
2022-12-09 10:56,Metro,8.8,0.22,7.0
2022-04-27 20:54,Metro,17.0,0.21,7.0
2022-12-02 19:03,Metro,2.5,0.04,3.0
2022-02-18 20:03,Metro,11.5,0.16,7.0
2022-11-10 17:56,Metro,3.1,0.04,4.0
2022-03-22 15:08,Metro,4.1,0.05,4.0
2022-08-20 18:31,Metro,7.8,0.11,5.0
2022-10-21 16:16,Metro,7.0,0.09,5.0
2022-07-30 08:47,Metro,11.0,0.19,7.0
2022-08-15 19:37,Metro,15.6,0.23,7.0
2022-05-23 18:25,Metro,8.1,0.14,5.0
2022-02-11 14:30,Metro,4.0,0.05,4.0
2022-02-15 10:04,Metro,8.1,0.11,5.0
2022-01-05 10:30,Metro,8.6,0.16,5.0
2022-04-23 22:05,Metro,16.4,0.37,7.0
2022-02-06 11:28,Metro,8.5,0.13,5.0
2022-08-24 18:25,Metro,12.6,0.15,7.0
2022-12-02 15:20,Metro,3.3,0.04,4.0
2022-01-15 23:35,Metro,15.8,0.3,7.0
2022-03-27 23:58,Metro,6.7,0.08,5.0
2022-01-29 11:40,Metro,16.5,0.23,7.0
2022-03-11 20:16,Metro,6.2,0.13,5.0
2022-08-04 14:05,Metro,18.7,0.21,7.0
2022-12-03 09:44,Metro,9.9,0.16,7.0
2022-01-10 19:08,Metro,15.9,0.23,7.0
2022-03-16 23:28,Metro,2.1,0.04,3.0
2022-09-17 20:21,Metro,6.5,0.13,5.0
2022-09-21 10:15,Metro,16.0,0.25,7.0
2022-08-04 19:30,Metro,10.0,0.13,7.0
2022-10-05 15:06,Metro,1.6,0.02,3.0
2022-07-29 20:56,Metro,11.6,0.18,7.0
2022-08-15 18:37,Metro,3.1,0.04,4.0
2022-12-24 20:04,Metro,2.8,0.04,3.0
2022-02-22 16:58,Metro,6.7,0.12,5.0
2022-12-03 19:16,Metro,6.1,0.08,5.0
2022-09-29 18:52,Metro,14.2,0.37,7.0
2022-06-03 20:58,Metro,8.6,0.09,5.0
2022-03-20 22:49,Metro,6.7,0.08,5.0
2022-04-18 08:19,Metro,18.9,0.31,7.0
2022-01-29 23:16,Metro,10.2,0.11,7.0
2022-03-24 14:17,Metro,6.0,0.08,5.0
2022-11-02 21:23,Metro,9.5,0.15,7.0
2022-01-27 18:00,Metro,17.2,0.26,7.0
2022-04-11 18:29,Metro,4.9,0.06,4.0
2022-07-22 20:31,Metro,4.5,0.07,4.0
2022-11-24 20:16,Metro,13.4,0.27,7.0
2022-02-08 21:33,Metro,6.4,0.1,5.0
2022-09-28 07:37,Metro,4.2,0.07,4.0
2022-02-05 16:01,Metro,9.7,0.15,7.0
2022-11-03 16:06,Metro,6.9,0.1,5.0
2022-06-28 08:17,Metro,14.3,0.27,7.0
2022-04-28 21:29,Metro,8.7,0.16,7.0
2022-08-03 14:09,Metro,9.3,0.18,7.0
2022-07-31 15:37,Metro,4.9,0.05,4.0
2022-07-12 20:15,Metro,13.7,0.17,7.0
2022-11-14 20:13,Metro,1.8,0.03,3.0
2022-08-06 19:49,Metro,8.3,0.13,5.0
2022-11-18 10:44,Metro,10.4,0.14,7.0
2022-04-07 08:40,Metro,17.0,0.28,7.0
2022-01-20 12:46,Metro,15.3,0.16,7.0
2022-11-11 22:46,Metro,3.7,0.06,4.0
2022-12-12 07:26,Metro,8.6,0.09,5.0
2022-08-03 10:28,Metro,5.8,0.13,5.0
2022-12-27 19:52,Metro,18.3,0.3,7.0
2022-07-08 12:40,Metro,7.6,0.12,5.0
2022-04-12 14:34,Metro,2.9,0.04,4.0
2022-03-08 07:19,Metro,6.3,0.07,5.0
2022-09-07 07:33,Metro,4.6,0.07,4.0
2022-06-16 15:12,Metro,6.0,0.11,5.0
2022-08-06 19:42,Metro,16.4,0.21,7.0
2022-02-02 18:28,Metro,5.2,0.1,4.0
2022-09-16 10:18,Metro,4.5,0.08,4.0
2022-09-27 20:55,Metro,1.9,0.03,3.0
2022-12-19 20:51,Metro,11.7,0.16,7.0
2022-11-02 07:33,Metro,4.6,0.04,4.0
2022-04-05 08:12,Metro,1.4,0.02,2.0
2022-05-20 18:52,Metro,5.3,0.07,4.0
2022-12-21 20:41,Metro,6.7,0.11,5.0
2022-12-09 16:22,Metro,16.0,0.26,7.0
2022-06-18 15:00,Metro,3.7,0.08,4.0
2022-03-10 18:58,Metro,10.5,0.14,7.0
2022-12-07 20:57,Metro,2.3,0.03,3.0
2022-04-05 17:51,Metro,3.8,0.07,4.0
2022-05-12 22:17,Metro,1.2,0.03,2.0
2022-06-15 09:47,Metro,18.6,0.29,7.0
2022-09-12 09:05,Metro,5.9,0.1,5.0
2022-01-13 19:47,Metro,3.6,0.06,4.0
2022-08-24 09:16,Metro,14.9,0.31,7.0
2022-08-10 18:34,Metro,2.4,0.04,3.0
2022-01-25 19:17,Metro,17.5,0.26,7.0
2022-05-27 19:31,Metro,8.6,0.12,5.0
2022-12-24 12:12,Metro,3.1,0.05,4.0
2022-04-26 19:47,Metro,8.0,0.18,5.0
2022-09-19 19:54,Metro,8.6,0.16,5.0
2022-03-10 10:33,Metro,0.5,0.01,2.0
2022-09-09 22:42,Metro,9.5,0.11,7.0
2022-03-08 17:03,Metro,2.5,0.03,3.0
2022-09-20 16:28,Metro,6.8,0.09,5.0
2022-10-21 09:37,Metro,14.9,0.31,7.0
2022-03-02 10:03,Metro,4.6,0.06,4.0
2022-10-11 21:10,Metro,2.7,0.04,3.0
2022-10-06 18:46,Metro,9.7,0.13,7.0
2022-07-24 23:06,Metro,0.9,0.01,2.0
2022-03-24 09:49,Metro,11.5,0.17,7.0
2022-10-21 18:46,Metro,6.0,0.11,5.0
2022-06-22 20:59,Metro,18.7,0.27,7.0
2022-11-08 19:28,Metro,17.3,0.4,7.0
2022-12-02 09:58,Metro,1.5,0.02,3.0
2022-12-06 08:20,Metro,2.0,0.03,3.0
2022-10-13 18:45,Metro,2.6,0.03,3.0
2022-07-25 17:32,Metro,11.9,0.21,7.0
2022-03-11 22:49,Metro,13.1,0.27,7.0
2022-09-10 19:58,Metro,11.5,0.18,7.0
2022-12-16 20:34,Metro,10.5,0.13,7.0
2022-11-26 14:57,Metro,16.7,0.25,7.0
2022-05-21 11:07,Metro,4.0,0.05,4.0
2022-02-25 15:32,Metro,11.8,0.15,7.0
2022-05-11 09:10,Metro,14.7,0.15,7.0
2022-03-02 09:26,Metro,2.3,0.05,3.0
2022-03-19 12:54,Metro,2.3,0.03,3.0
2022-02-26 17:16,Metro,1.6,0.03,3.0
2022-02-18 09:08,Metro,15.1,0.23,7.0
2022-11-21 19:55,Metro,7.2,0.09,5.0
2022-10-24 18:04,Metro,10.4,0.2,7.0
2022-11-24 17:56,Metro,4.6,0.1,4.0
2022-11-07 18:34,Metro,14.0,0.2,7.0
2022-12-12 07:17,Metro,13.2,0.21,7.0
2022-10-05 21:52,Metro,1.2,0.03,2.0
2022-10-26 20:35,Metro,14.2,0.17,7.0
2022-12-19 18:38,Metro,15.0,0.24,7.0
2022-03-11 09:47,Metro,12.6,0.17,7.0
2022-05-29 19:57,Metro,6.4,0.09,5.0
2022-03-15 19:30,Metro,8.4,0.12,5.0
2022-04-25 08:53,Metro,11.6,0.27,7.0
2022-12-29 07:53,Metro,17.9,0.39,7.0
2022-10-24 19:09,Metro,5.6,0.08,4.0
2022-03-26 08:15,Metro,2.0,0.03,3.0
2022-07-21 08:02,Metro,1.6,0.02,3.0
2022-01-24 14:00,Metro,13.3,0.2,7.0
2022-03-18 07:34,Metro,5.2,0.09,4.0
2022-08-13 14:40,Metro,0.8,0.01,2.0
2022-01-18 17:04,Metro,0.5,0.01,2.0
2022-04-30 18:18,Metro,3.7,0.05,4.0
2022-01-06 11:23,Metro,5.2,0.05,4.0
2022-01-14 21:10,Metro,5.5,0.07,4.0
2022-05-23 18:54,Metro,7.4,0.13,5.0
2022-03-23 15:45,Metro,8.4,0.15,5.0
2022-10-03 10:08,Metro,1.9,0.03,3.0
2022-02-01 20:31,Metro,5.5,0.07,4.0
2022-09-24 11:35,Metro,11.4,0.33,7.0
2022-02-25 20:01,Metro,4.9,0.06,4.0
2022-03-25 20:04,Metro,1.0,0.02,2.0
2022-07-22 22:33,Metro,4.9,0.09,4.0
2022-01-23 17:46,Metro,5.3,0.08,4.0
2022-09-28 08:09,Metro,10.6,0.17,7.0
2022-06-20 18:35,Metro,12.5,0.22,7.0
2022-12-16 07:14,Metro,4.4,0.07,4.0
2022-03-29 18:24,Metro,7.7,0.14,5.0
2022-09-14 19:10,Metro,2.9,0.04,3.0
2022-11-19 19:26,Metro,2.3,0.04,3.0
2022-02-09 12:33,Metro,5.9,0.1,5.0
2022-08-15 20:04,Metro,11.0,0.15,7.0
2022-09-21 09:12,Metro,8.5,0.11,5.0
2022-11-03 18:48,Metro,9.2,0.12,7.0
2022-10-04 19:40,Metro,5.8,0.07,5.0
2022-12-07 10:42,Metro,7.9,0.22,5.0
2022-01-27 13:59,Metro,8.1,0.09,5.0
2022-12-26 19:05,Metro,11.9,0.19,7.0
2022-04-25 18:56,Metro,11.1,0.13,7.0
2022-08-19 20:54,Metro,1.1,0.01,2.0
2022-11-25 21:04,Metro,4.1,0.07,4.0
2022-10-18 17:46,Metro,19.0,0.36,7.0
2022-03-11 13:10,Metro,3.5,0.04,4.0
2022-04-03 18:52,Metro,8.7,0.14,7.0
2022-03-23 20:23,Metro,6.9,0.17,5.0
2022-01-18 14:32,Metro,8.3,0.09,5.0
2022-11-18 19:34,Metro,1.8,0.02,3.0
2022-01-17 10:24,Metro,10.5,0.12,7.0
2022-05-23 21:14,Metro,9.2,0.4,7.0
2022-07-09 19:45,Metro,7.0,0.1,5.0
2022-08-16 09:13,Metro,9.1,0.13,7.0
2022-04-27 12:50,Metro,8.9,0.14,7.0
2022-02-25 21:14,Metro,12.0,0.16,7.0
2022-04-22 19:56,Metro,2.6,0.04,3.0
2022-09-16 20:46,Metro,1.4,0.02,3.0
2022-09-21 10:00,Metro,7.1,0.1,5.0
2022-12-27 20:20,Metro,8.2,0.13,5.0
2022-12-14 18:52,Metro,2.6,0.03,3.0
2022-07-02 16:57,Metro,9.3,0.14,7.0
2022-06-27 17:30,Metro,12.9,0.2,7.0
2022-04-27 17:16,Metro,5.1,0.06,4.0
2022-12-10 09:31,Metro,2.4,0.04,3.0
2022-10-05 10:59,Metro,9.7,0.13,7.0
2022-09-02 21:35,Metro,18.4,0.49,7.0
2022-01-26 17:52,Metro,13.6,0.15,7.0
2022-12-20 18:57,Metro,12.5,0.25,7.0
2022-11-03 17:18,Metro,11.3,0.2,7.0
2022-03-25 08:14,Metro,11.8,0.18,7.0
2022-10-12 19:08,Metro,8.1,0.23,5.0
2022-07-26 16:27,Metro,3.6,0.09,4.0
2022-11-29 11:22,Metro,1.8,0.05,3.0
2022-07-04 20:45,Metro,15.3,0.21,7.0
2022-10-08 23:37,Metro,8.8,0.14,7.0
2022-09-05 19:31,Metro,4.7,0.09,4.0
2022-01-26 15:49,Metro,7.1,0.1,5.0
2022-02-28 17:55,Metro,7.2,0.2,5.0
2022-10-20 07:12,Metro,15.1,0.17,7.0
2022-08-08 21:03,Metro,12.5,0.15,7.0
2022-08-24 09:44,Metro,3.5,0.04,4.0
2022-01-28 21:36,Metro,6.2,0.09,5.0
2022-11-29 19:52,Metro,3.6,0.05,4.0
2022-10-16 19:48,Metro,4.2,0.05,4.0
2022-01-07 19:28,Metro,3.3,0.07,4.0
2022-08-04 18:16,Metro,3.3,0.04,4.0
2022-12-07 16:48,Metro,2.2,0.04,3.0
2022-01-26 20:05,Metro,16.3,0.3,7.0
2022-01-14 13:23,Metro,1.5,0.02,3.0
2022-03-14 08:36,Metro,8.7,0.14,7.0
2022-08-23 16:47,Metro,12.6,0.2,7.0
2022-04-24 11:34,Metro,7.5,0.12,5.0
2022-08-31 20:14,Metro,2.4,0.05,3.0
2022-10-22 10:23,Metro,2.9,0.04,3.0
2022-10-15 13:49,Metro,16.3,0.24,7.0
2022-05-24 22:50,Metro,9.6,0.13,7.0
2022-01-20 09:31,Metro,13.6,0.26,7.0
2022-05-29 11:00,Metro,15.4,0.17,7.0
2022-01-17 18:38,Metro,13.7,0.19,7.0
2022-07-21 21:52,Metro,9.5,0.17,7.0
2022-07-13 21:28,Metro,6.4,0.14,5.0
2022-09-11 16:55,Metro,12.6,0.26,7.0
2022-08-23 10:56,Metro,7.3,0.06,5.0
2022-03-25 07:29,Metro,13.4,0.19,7.0
2022-08-25 10:38,Metro,5.6,0.06,4.0
2022-11-10 14:12,Metro,17.1,0.45,7.0
2022-03-10 14:58,Metro,12.6,0.17,7.0
2022-03-12 15:58,Metro,6.3,0.09,5.0
2022-01-10 07:32,Metro,13.7,0.3,7.0
2022-11-08 17:03,Metro,3.3,0.04,4.0
2022-01-01 21:23,Metro,8.6,0.09,7.0
2022-05-19 17:15,Metro,5.3,0.07,4.0
2022-05-19 19:26,Metro,4.5,0.06,4.0
2022-08-28 13:01,Metro,12.4,0.13,7.0
2022-01-03 17:31,Metro,10.8,0.14,7.0
2022-11-30 09:17,Metro,6.9,0.13,5.0
2022-10-01 14:00,Metro,9.5,0.11,7.0
2022-01-05 14:22,Metro,7.8,0.14,5.0
2022-10-16 07:16,Metro,5.0,0.08,4.0
2022-06-22 10:57,Metro,12.6,0.16,7.0
2022-05-25 15:39,Metro,9.0,0.13,7.0
2022-03-09 11:01,Metro,17.9,0.21,7.0
2022-09-30 20:05,Metro,13.3,0.19,7.0
2022-04-08 19:27,Metro,2.2,0.04,3.0
2022-12-27 17:44,Metro,18.2,0.26,7.0
2022-02-05 15:38,Metro,12.9,0.31,7.0
2022-01-04 13:28,Metro,9.0,0.1,7.0
2022-12-01 20:24,Metro,13.1,0.2,7.0
2022-05-06 12:06,Metro,12.2,0.12,7.0
2022-05-07 14:44,Metro,15.8,0.24,7.0
2022-02-08 09:57,Metro,10.9,0.16,7.0
2022-02-21 20:35,Metro,5.6,0.06,4.0
2022-05-17 18:39,Metro,4.6,0.05,4.0
2022-12-31 20:00,Metro,12.2,0.34,7.0
2022-09-23 21:19,Metro,8.7,0.14,7.0
2022-01-13 18:30,Metro,14.2,0.16,7.0
2022-04-20 10:28,Metro,8.1,0.11,5.0
2022-11-03 07:43,Metro,4.5,0.08,4.0
2022-02-17 10:53,Metro,7.7,0.12,5.0
2022-08-18 15:35,Metro,8.0,0.11,5.0
2022-09-28 14:54,Metro,10.3,0.19,7.0
2022-06-27 15:17,Metro,11.1,0.15,7.0
2022-09-07 17:04,Metro,7.2,0.1,5.0
2022-12-05 18:57,Metro,7.0,0.08,5.0
2022-07-15 20:45,Metro,9.9,0.16,7.0
2022-04-18 18:13,Metro,3.5,0.06,4.0
2022-08-14 20:50,Metro,3.4,0.04,4.0
2022-04-05 20:03,Metro,12.8,0.18,7.0
2022-01-18 10:04,Metro,5.4,0.09,4.0
2022-05-11 12:36,Metro,7.4,0.09,5.0
2022-08-06 11:20,Metro,14.7,0.18,7.0
2022-06-16 10:44,Metro,7.2,0.11,5.0
2022-10-04 19:36,Metro,1.3,0.02,2.0
2022-07-06 10:58,Metro,12.6,0.16,7.0
2022-07-14 14:16,Metro,13.7,0.34,7.0
2022-05-02 07:35,Metro,18.5,0.29,7.0
2022-11-15 09:53,Metro,15.7,0.43,7.0
2022-06-18 22:51,Metro,4.4,0.13,4.0
2022-06-14 13:54,Metro,5.1,0.09,4.0
2022-06-11 21:48,Metro,9.6,0.19,7.0
2022-03-07 22:55,Metro,9.8,0.25,7.0
2022-04-06 09:21,Metro,9.5,0.15,7.0
2022-09-02 17:20,Metro,4.0,0.09,4.0
2022-04-05 21:21,Metro,8.3,0.08,5.0
2022-07-22 09:37,Metro,10.0,0.2,7.0
2022-02-12 18:36,Metro,12.5,0.19,7.0
2022-11-21 17:34,Metro,2.6,0.06,3.0
2022-03-28 18:21,Metro,6.6,0.1,5.0
2022-08-05 21:47,Metro,7.1,0.09,5.0
2022-08-16 13:59,Metro,6.9,0.1,5.0
2022-11-09 09:51,Metro,3.9,0.05,4.0
2022-10-15 19:09,Metro,12.4,0.15,7.0
2022-12-26 16:19,Metro,10.0,0.16,7.0
2022-10-05 15:08,Metro,14.7,0.2,7.0
2022-11-30 11:10,Metro,7.3,0.08,5.0
2022-05-29 21:35,Metro,9.7,0.16,7.0
2022-01-20 19:56,Metro,2.3,0.03,3.0
2022-10-10 08:01,Metro,2.7,0.05,3.0
2022-01-19 10:07,Metro,18.1,0.27,7.0
2022-07-09 07:06,Metro,4.3,0.08,4.0
2022-01-11 16:04,Metro,7.4,0.12,5.0
2022-11-08 10:38,Metro,8.1,0.2,5.0
2022-11-22 18:06,Metro,16.3,0.25,7.0
2022-04-19 22:53,Metro,15.9,0.31,7.0
2022-11-16 17:22,Metro,13.2,0.22,7.0
2022-09-15 07:03,Metro,8.1,0.14,5.0
2022-04-21 21:08,Metro,2.5,0.04,3.0
2022-07-08 18:44,Metro,8.3,0.11,5.0
2022-03-07 09:01,Metro,17.1,0.35,7.0
2022-10-17 10:37,Metro,12.7,0.28,7.0
2022-06-11 13:27,Metro,14.7,0.19,7.0
2022-09-23 11:23,Metro,4.5,0.09,4.0
2022-11-19 19:46,Metro,4.4,0.07,4.0
2022-12-09 11:16,Metro,9.4,0.18,7.0
2022-09-21 09:17,Metro,16.4,0.27,7.0
2022-08-19 19:32,Metro,5.0,0.08,4.0
2022-02-08 16:58,Metro,3.5,0.05,4.0
2022-01-26 17:19,Metro,3.3,0.05,4.0
2022-04-25 07:51,Metro,1.8,0.04,3.0
2022-05-03 11:57,Metro,3.6,0.04,4.0
2022-11-14 13:04,Metro,13.1,0.19,7.0
2022-01-14 17:07,Metro,6.1,0.13,5.0
2022-02-24 22:16,Metro,18.9,0.24,7.0
2022-08-03 08:22,Metro,12.4,0.16,7.0
2022-05-03 09:38,Metro,15.4,0.24,7.0
2022-10-25 09:16,Metro,2.7,0.05,3.0
2022-11-21 11:00,Metro,13.0,0.16,7.0
2022-03-14 12:21,Metro,9.8,0.19,7.0
2022-12-20 12:16,Metro,2.0,0.02,3.0
2022-06-25 20:49,Metro,18.3,0.29,7.0
2022-04-27 19:11,Metro,5.5,0.09,4.0
2022-03-02 16:15,Metro,6.6,0.08,5.0
2022-02-14 11:27,Metro,6.9,0.1,5.0
2022-01-28 09:36,Metro,4.2,0.08,4.0
2022-05-11 13:47,Metro,14.4,0.27,7.0
2022-05-14 09:54,Metro,5.4,0.08,4.0
2022-10-29 16:05,Metro,7.9,0.12,5.0
2022-02-08 16:40,Metro,10.4,0.14,7.0
2022-01-17 10:35,Metro,2.4,0.03,3.0
2022-01-04 15:24,Metro,15.2,0.19,7.0
2022-07-18 22:07,Metro,3.2,0.06,4.0
2022-08-09 11:32,Metro,15.5,0.28,7.0
2022-11-17 08:09,Metro,1.1,0.02,2.0
2022-08-16 19:50,Metro,1.0,0.01,2.0
2022-08-28 14:59,Metro,6.1,0.09,5.0
2022-04-26 08:37,Metro,10.0,0.17,7.0
2022-04-04 21:17,Metro,2.8,0.05,3.0
2022-01-25 10:40,Metro,5.9,0.09,5.0
2022-03-07 13:13,Metro,2.5,0.05,3.0
2022-11-30 19:36,Metro,16.9,0.28,7.0
2022-07-03 16:27,Metro,16.6,0.18,7.0
2022-11-25 19:47,Metro,5.4,0.06,4.0
2022-03-08 14:50,Metro,5.0,0.08,4.0
2022-02-15 22:06,Metro,11.8,0.15,7.0
2022-04-14 09:02,Metro,12.4,0.16,7.0
2022-01-31 10:20,Metro,1.2,0.02,2.0
2022-10-07 21:42,Metro,2.4,0.04,3.0
2022-04-16 10:41,Metro,4.8,0.06,4.0
2022-11-25 14:23,Metro,4.3,0.12,4.0
2022-01-26 10:03,Metro,9.1,0.12,7.0
2022-10-23 15:20,Metro,5.5,0.08,4.0
2022-06-14 19:47,Metro,2.8,0.04,3.0
2022-01-07 08:17,Metro,2.3,0.04,3.0
2022-03-17 15:26,Metro,8.5,0.11,5.0
2022-02-04 09:26,Metro,3.8,0.05,4.0
2022-06-20 16:25,Metro,7.2,0.14,5.0
2022-09-12 08:14,Metro,2.2,0.04,3.0
2022-09-15 15:34,Metro,13.0,0.2,7.0
2022-11-15 10:14,Metro,1.6,0.03,3.0
2022-02-04 21:28,Metro,1.1,0.03,2.0
2022-07-02 21:22,Metro,16.5,0.21,7.0
2022-08-20 15:33,Metro,11.4,0.19,7.0
2022-10-28 21:07,Metro,7.2,0.11,5.0
2022-09-29 18:18,Metro,3.0,0.04,4.0
2022-03-27 15:47,Metro,14.6,0.2,7.0
2022-01-08 14:12,Metro,11.4,0.19,7.0
2022-11-18 15:15,Metro,6.7,0.09,5.0
2022-03-11 20:20,Metro,2.6,0.03,3.0
2022-12-19 17:52,Metro,10.4,0.22,7.0
2022-07-23 10:34,Metro,15.1,0.35,7.0
2022-09-07 22:16,Metro,2.7,0.04,3.0
2022-04-25 11:19,Metro,6.9,0.08,5.0
2022-10-16 17:11,Metro,4.0,0.08,4.0
2022-09-13 13:53,Metro,17.5,0.19,7.0
2022-05-29 23:39,Metro,8.5,0.11,5.0
2022-11-18 17:58,Metro,4.8,0.06,4.0
2022-07-15 09:32,Metro,10.6,0.11,7.0
2022-02-26 14:34,Metro,6.7,0.13,5.0
2022-12-29 10:52,Metro,9.4,0.14,7.0
2022-05-11 18:10,Metro,17.7,0.39,7.0
2022-03-17 10:52,Metro,17.9,0.24,7.0
2022-11-23 06:00,Metro,13.1,0.26,7.0
2022-12-12 17:44,Metro,17.7,0.31,7.0
2022-08-30 19:42,Metro,7.4,0.09,5.0
2022-05-11 19:51,Metro,4.5,0.07,4.0
2022-04-07 06:09,Metro,3.8,0.04,4.0
2022-10-10 11:21,Metro,5.3,0.06,4.0
2022-01-27 16:01,Metro,13.1,0.22,7.0
2022-02-10 22:30,Metro,3.3,0.04,4.0
2022-11-22 16:38,Metro,3.2,0.05,4.0
2022-07-09 15:18,Metro,7.6,0.08,5.0
2022-03-08 08:07,Metro,11.1,0.17,7.0
2022-01-18 20:33,Metro,5.1,0.08,4.0
2022-07-28 11:13,Metro,10.9,0.14,7.0
2022-08-06 15:51,Metro,7.4,0.24,5.0
2022-09-16 17:03,Metro,1.7,0.02,3.0
2022-04-05 20:36,Metro,18.2,0.27,7.0
2022-12-05 16:39,Metro,6.6,0.1,5.0
2022-12-30 19:34,Metro,7.3,0.17,5.0
2022-08-24 19:30,Metro,10.4,0.14,7.0
2022-02-15 09:00,Metro,7.8,0.09,5.0
2022-05-05 19:30,Metro,10.6,0.3,7.0
2022-12-30 15:09,Metro,7.4,0.09,5.0
2022-03-25 08:01,Metro,12.6,0.21,7.0
2022-06-06 08:50,Metro,7.0,0.17,5.0
2022-04-13 13:17,Metro,14.7,0.26,7.0
2022-05-06 17:42,Metro,3.4,0.06,4.0
2022-12-12 08:37,Metro,3.4,0.06,4.0
2022-12-21 09:48,Metro,6.0,0.07,5.0
2022-12-21 15:29,Metro,17.8,0.22,7.0
2022-02-12 19:09,Metro,7.8,0.12,5.0
2022-03-24 08:12,Metro,15.2,0.19,7.0
2022-03-31 18:12,Metro,4.6,0.09,4.0
2022-11-02 22:02,Metro,12.5,0.26,7.0
2022-10-16 13:25,Metro,18.7,0.43,7.0
2022-07-08 09:59,Metro,8.0,0.15,5.0
2022-01-29 22:53,Metro,12.7,0.14,7.0
2022-03-18 10:56,Metro,9.6,0.33,7.0
2022-11-19 10:55,Metro,16.2,0.22,7.0
2022-06-14 20:55,Metro,3.2,0.05,4.0
2022-01-03 08:15,Metro,14.4,0.21,7.0
2022-07-02 19:05,Metro,7.2,0.11,5.0
2022-10-28 21:27,Metro,1.2,0.01,2.0
2022-01-18 16:50,Metro,3.0,0.04,4.0
2022-01-13 17:57,Metro,17.8,0.23,7.0
2022-11-12 14:36,Metro,9.7,0.12,7.0
2022-05-12 11:41,Metro,10.8,0.17,7.0
2022-03-02 19:40,Metro,13.5,0.26,7.0
2022-09-24 17:41,Metro,8.3,0.5,5.0
2022-01-21 11:42,Metro,4.6,0.08,4.0
2022-04-12 08:19,Metro,11.0,0.17,7.0
2022-05-18 16:08,Metro,2.7,0.03,3.0
2022-10-26 07:48,Metro,16.6,0.43,7.0
2022-08-31 21:31,Metro,4.9,0.06,4.0
2022-12-08 08:14,Metro,17.4,0.22,7.0
2022-02-03 22:42,Metro,8.9,0.18,7.0
2022-07-30 22:28,Metro,6.4,0.09,5.0
2022-10-21 20:23,Metro,6.7,0.09,5.0
2022-09-05 08:26,Metro,13.0,0.28,7.0
2022-08-16 17:47,Metro,13.7,0.26,7.0
2022-10-14 07:31,Metro,9.7,0.12,7.0
2022-03-26 19:25,Metro,17.3,0.31,7.0
2022-05-23 18:32,Metro,16.2,0.31,7.0
2022-01-04 19:40,Metro,10.5,0.13,7.0
2022-03-27 14:16,Metro,10.8,0.11,7.0
2022-08-10 20:38,Metro,10.1,0.15,7.0
2022-06-15 20:48,Metro,9.6,0.13,7.0
2022-08-10 19:17,Metro,6.0,0.08,5.0
